"tweet_id","sentiment","author","content"
1957099757,"neutral","aerynblack","@shanajaca But @feltbeats is on page 6 at Ms Twitterworld, only 26 votes"
1964767444,"empty","pealuh","Mitchells pants fell down while he was getting gas. I missed it"
1962021758,"sadness","starlessdesigns","@Berumen4 No.  Just sitting around sculpting tiny koi."
1964120445,"surprise","nNoela","@TwiSuperfan what?!?! OMG!!! I can't view this on my iPhone!!"
1753694083,"happiness","marypascoe","@purdyboy thank you! i was just playing that a moment ago, actually! a very different, even more chill version.  *spooky*! haha."
1957083056,"neutral","Rmgrooms","Can't sleep and nothings on tv!!"
1957388625,"worry","shentabla","Shen computer just broke  Time to get the old IBM out..."
1965016830,"happiness","sampan22","@Pettles i know!! i can't believe it  it says on their bleedin song- donnie raps it!! tut"
1694273788,"happiness","trip_","Hehe, @stereogum in @brooklynvegan sta se malce preve? vï¿½ivela v v?erajï¿½nji Dark was the night koncert  No, ob takem lineupu..."
1958046204,"neutral","ggimmickgirl","It's cause you give me a reason to assume.  - http://tweet.sg"
1962009071,"sadness","mydyingdreams","has new headphones but no mp3 player yet  http://plurk.com/p/x258n"
1965575986,"worry","maxgeiger","@GentlemanRiot yeah, I thought they weren't food grade, but apparently they were. Kind of a big waste."
1961455867,"happiness","KendellRenee","@KrystalNichole Pretty good!!! I think I overdid the gym yesterday... other than that just working"
1694202383,"love","nzbeks","@siouxsinner hope you had a FAB time!!! Just saw your twitpics ... Love that you wore THE dress. Great pic of D too"
1753838257,"fun","Zombie_Plan","Listening to the new Green Day album  Fingers crossed!"
1962830908,"sadness","cartrouble","melissa_leah: my car wont start......."
1966075805,"hate","tashi316","@TJmodeling That sucks majorly...hhhmmmnnn...I'm thinking...I would've said the self tanner or a really good concealer...I'm stuck"
1753631905,"worry","anbu_soph","Good morning Twitter!"
1960860290,"sadness","BritTheIntern","My car is in the car hospital for the nxt 7 days  I gotta go pick up a loaner car b4 6! Bein without wheels 4 7day will set me back heavy!"
1966346984,"worry","JenFD714","Why must Jay Leno leave his own show"
1962696632,"sadness","mecharaider","i neeeeeeeed music suggestions but no one will give them"
1964768128,"neutral","jessmarrieee","@angeltalks I would watch if I was at home"
1753217016,"happiness","HoneyAntoineGem","@ernalicious36 @raerosero thanks homskis! Its like christmas!"
1965265491,"neutral","Triptophobia","I miss Bri. COME BACK FROM QUEENSLAND, BITCH! I have no one to sit next to in class.  and drama is no fun without you. COME BACK, BOOB!"
1960506460,"sadness","shawnaelacy","@woodywoodford unfortunately I didn't leave the house in time"
1693977942,"love","txjrich","@savagemike  Yep, I like animals better than some humans too!"
1960566393,"worry","rampaiger","Sephora is having a 75% off sale. And I'm so broke  Life isn't fair."
1960910316,"worry","megg_xo","ive got a headache now"
1694420027,"neutral","mendozacarl","@bayanijovan everything is near here in SG! but you have a point--sana hindi sa Jurong East ang office ni @madsdeguzman"
1957389932,"neutral","ahhrjay","@emcrxtna 1 month ahaha. AND i dunno if I can go tomorrow LMAO cause i went today  Freakin filipino parents AHA"
1695962716,"surprise","NeOBlog","Goooooooood Mornin Tweeps! It's going to be an Awesome Monday - I can already tell... not even 8am and my inbox is clean"
1751360380,"fun","mircsarah","@kirstiealley  Your such a riot!!    You go girl!!"
1963649972,"happiness","InTheLittleWood","#bgt Aw bless her, my stomach sank when she first whimpered but good on her for trying to carry on. That's nice of Simon to take charge."
1957432228,"enthusiasm","Liz31tt","Getting ready for work and the sun is shining, plus it's the w/e! Bgt tonight..... what am I gonna do after it's finished?!"
1751751332,"neutral","Mary_talks2U","I'm off for tonight good night everyone"
1960498619,"neutral","Erykah_","@unloveablesteve Morrissey cancelled on me"
1695408084,"sadness","hyperjetrod","@LesNoyse when will she b finished"
1751573159,"surprise","cmmanes","playing board games!!!"
1694383092,"neutral","Ingo","the weather in Prague is like the weather in Belgium -&gt; rainy"
1694859457,"relief","claire3233","trying to watch lost online very annoying and slow...the internet not lost"
1957425216,"worry","helen_lo","Wondering why it's so cold - the skylight is open - I left the gas on this morning"
1751751874,"neutral","ashleev","blogging..it's my new passion"
1960302709,"worry","dwaq","@chezmax butbutbut... it has a qwerty keyboard... how can something with a qwerty keyboard go without a nethack port!?"
1965403281,"neutral","kittenclawss","About to hop in the shower. I miss my little soap sud Ashley."
1962253845,"boredom","BBCasper","@BlueEyedGirl18 One hour and fifteen minutes.  A dreadful wait."
1960606836,"neutral","HTBhonesttoblog","I'm loving the fact that there is tension on the set of Iron Man 2, poor Gwenyth can't handle being in Scarlett's shadow"
1965654766,"neutral","LukeStratford","@ohcea nope"
1966232111,"sadness","malloryking86","I had some work to do, but my wrist hurts too much to do any of it."
1695163497,"worry","HachKayX","off to friendss for theree birthdayy.  X"
1961050712,"sadness","paueeyore","its so sad when the dad dies  hakuna matana it means no worries for..."
1961873527,"happiness","reynish","@DVNT Cheers. Wish I had more fonts to play with"
1964749667,"happiness","blackHeart21Red","Excellent the Suzaku 7 are back together  woop last episode  hope its a happy one i'm a sucker for these really lol shh"
1693996029,"sadness","MichaelDWalker","@LarryBenet Per Taylor Dayne conversation.  It's official I am now jealous of you."
1964838007,"fun","MsBlewBoogie","@PopularRepublic lol 'if u knew better, u'd do better, wouldnt wear Uggs in shoe weather...' awww RIP Stack B"
1753484744,"hate","dalziel_86","@Darcrider ... rather than outdated &amp; bigoted at worst, and outdated, patronising, imperialist, monoculturalist &amp; self-righteous at best."
1958045954,"neutral","ggmxo","should be going nfg tonight"
1695341325,"happiness","TreeHugger","if you want info on #ecomonday check out http://tinyurl.com/cpv32e &amp; follow @ecomonday . It's like #followfriday but green! (&amp; monday)"
1965758120,"worry","craftylilmomma","@NKOTB So when are you guys coming to Alabama...you were supposed to be there tonight but cancelled...I had great seats"
1963702899,"sadness","sheila__Mcn","@Dorkus_ Well their not gonna fit her in with this big long advertisement"
1962452001,"neutral","spacelamb","@amber_benson It's been raining here for 3 days"
1752941223,"worry","its_lien","Less than 99 days til warped tour."
1966029802,"worry","lilaussieprem","My poor little 7mth old was taken to hospital yesterday. We are syringe feeding him at home because he doesn't want to drink."
1957554204,"hate","x333xxx","Hydro drive abandoned after three miles"
1965089587,"neutral","kathy522","Friday and it's raining"
1958034634,"worry","Katie_Lewin","did not sleep a wink last night  X"
1752534181,"hate","xgelicax","finished!  took me about two hours, but i got a &quot;B&quot; on it"
1963817041,"happiness","Buddha28","working!   I am so ready to go."
1694588791,"happiness","NallehxxD","On my way home. I think i am over him"
1751359697,"happiness","samdaams","@elliottng congrats! My wife would oppose live tweeting birth too I'm sure"
1751853305,"neutral","Shelbi_Kay","@mrskutcher nice clutch"
1964688211,"neutral","codytupper","@mareyachristina haha i wish i could! I look like a little boy now"
1694400230,"happiness","unwritten_99","@RubyRose1 you must love sydney more  dont leave us sydney kids  xx"
1752799205,"happiness","sammieegirll11","but i didnt  krystal spent the night last night..i dnt think i posted that. but ya, we laughed a lot. SQUIRREL! &amp; HOUSE! new inside jokes."
1695728751,"worry","brittasvensson","Welcome @cronhill my first German follower  My mother Hermine is from the Sudetenland and came to Sweden as a refugee in 1948"
1957224368,"sadness","omgitsafox","@Saresa And I feel your pain."
1963547396,"love","thelifeofkilroy","Mmm someone come havelunch with me"
1753367308,"worry","Gabs1468927","@johncmayer or lester....pitcher for the red sox"
1753032250,"empty","ruoivietnam","@GiangcK: oï¿½i, ph?i 'ru' cho bï¿½ ï¿½ ng?, tr??c khi b? th?y cï¿½i r?ng trï¿½i cï¿½y nï¿½y, ?ï¿½i mua m?i th? 1 kg ?? ?n thï¿½ ch?t"
1753789334,"worry","davonie09","2 more weeks of school not including weekends. omg right on. im so excited yet scared. omg. ahhhh. i can't wait to grad."
1965824327,"worry","AEMLOVER","off to bed with my sore nipples"
1966201891,"worry","trishababycakes","waaah.. I can't open my eyes wider! i wanna go back to sleep but i can't sleep properly.."
1964247469,"worry","couturefit","Traffic is horrific on 695..I jus wanna gt my dog"
1963046080,"neutral","Miss_Sarah","I wanna Karaoke!  Instead...I get to go to work  Lameness"
1965219526,"surprise","AM_Glory","@AngelaIsshay oh that's what's up! I tried parmesean primavera last night and made a culinary abomination! It was pretty sad..."
1964790388,"worry","ryanandlynsee","Poor winston!  Going on a run!"
1694813641,"happiness","ryan_face","Oh yeah, Radio1 is SO playing Earth, Wind and Fire"
1752190934,"happiness","csacra","I'm really happy...and drunk  but really happy"
1960666217,"sadness","gchapiewski","@tinogomes @MarceloN passed away"
1964983400,"neutral","sergio_mg03","@awesomeann7 well u weren't around 2 twit"
1961551625,"sadness","melissastump","@joycewaddle like almost above my sholders"
1753483768,"love","jordySAUROUS","@PerezHilton loving the shoes perez, looking fine as always  oh,and lady gaga, what can I say. Outstanding!"
1962057533,"worry","dayoldnews","Rough start to my day.  Taking this one off from DON so as not to spread my bad vibes. Hope you all have a great weekend! I'm outty."
1753565743,"love","little_imogeni","@petewentz eerrrrrrrrr.......... no i would say not.  i heart ur background though!"
1751393581,"love","Amesyussoff","planning for mothers day special for my beloved mother"
1694905202,"enthusiasm","claud_ineee","i think i like the workshop"
1752750610,"love","TomboyTigress","@wordybirdee You're welcome --(that bashful kick's pretty cute too)"
1961567776,"fun","lkespiritu","boo! i can't sleep again  saying hi to random people"
1753257138,"sadness","Nezbo","Feeling like crap today. Hopefully a nice relaxing swim will do the trick"
1960265389,"sadness","Taylor_x3","My stomach hurts so bad"
1694033106,"neutral","naor","@elibrody why.. just continue.. i'll keep sitting with crossed legs"
1753744383,"relief","jamesbankso","http://snipurl.com/hq0n1 Just printed my mom an Amazon gift card  for Happy Mothers Day talk about last minute."
1751985953,"fun","PEACE_LUV_JONAS","@JoeJonas1Fan1 haha yay for crust  (i tend to be a little weird when im super bored lol)"
1753869728,"fun","blouisep","@ashsimpsonwentz http://twitpic.com/2uzx4 - haha, his heads bigger than yours! awwwh, lol"
1694530714,"surprise","babysitterdirec","Great new directory on Babysitterdirectory coming soon!  And its a directory with a twist.  All will be revealed next week!"
1966111699,"empty","KristalAshely","@DeckEnt  there wasn't enough room for me..."
1694089960,"empty","itaggs","@prwebmobilenews Looking for a new SMS sending solution? http://promotion.itagg.com Get ï¿½6 FREE SMS with every iTAGG!"
1965249828,"sadness","missmagiclion","i wish i was in Jonathon Ross' audience right now"
1961575228,"happiness","RayyahSunshine","@luvinmycurves womp womp woooomp!"
1964320552,"sadness","janellemarie5","Sick at home and so bored  I want to get better already so I can enjoy being a college grad!"
1965829473,"worry","MW91","sunburnt again"
1751070879,"neutral","SimonImrei","To Mums in OZ -, Happy Mothers Day 2day, to Mums in US - Happy M-Day 2morro, &amp; to Mums w/ Altzheimers, guess what!? TODAY'S MOTHERS DAY!"
1962729546,"neutral","hopeful420","@DoTPeRioD that sucks"
1695135667,"neutral","mikeyplantz","Watching Matilda"
1750896698,"happiness","nedlud","@CloneCommander *Everything* is better with lightsabers"
1753052594,"happiness","JTheMachine","@B_Wright THANK YOU! &quot;Return of the Mack&quot; is THE jam!"
1957734941,"enthusiasm","Tonybee12","waiting for PRINCES PROTECTION PROGRAM online in English version  so long"
1965511256,"worry","adam_payne","@fiddlecub Guessing that's a question to everyone. I'm struggling to finish my last university assignment before I can start my summer"
1753565702,"surprise","EveRebecca","@joshboulton Yeah I guess he does sound a bit odd 'cause he's saying really quickly"
1753820936,"neutral","demilliken","@Robert_Houdin blind faith. Thats a crack-up"
1965815792,"neutral","Delriach","@Media_Molecule where is Sackiroth"
1751716264,"worry","chaachaaaaaa_","@lovetf Alright, sorry. But I think you should go anyways"
1965933233,"worry","Jamoo1987","has just finished reading Twilight and thought it was crap...okay, it was alright...okay, i love it and really wanna read the next one"
1956984864,"worry","Amantou","Bitten to blood by my cat, on my way for a rabies bacterin. Seems 7 shots for 2 months. Never wash my cats at home again, they hate water"
1752920582,"love","oblongshmoblong","I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9"
1695475528,"surprise","CaroleCross","@scottfaithfull You're not singing in the rain?"
1753694912,"happiness","teachernz","@dorothyjburt very well, nothing flash - but different to chocolate 4 a change. good 2 meet U yesterday  gr8 atmosphere &amp; discussion"
1961753984,"surprise","BeOWT","@kennyblak We wasnt invited to yall get togethers either! Then @tnlos and @josmoke was playin security and told us to be quiet!!"
1753467624,"sadness","Sion71","@ExtremeAnnette I can't seem to find it, can you send it to me again please  oh and tag it too lol"
1961869401,"neutral","jackayysandoval","may gray, coldplay, and nice showers...work at 2"
1962768367,"neutral","frigsandina","bored  and sleepy and listening to music :p doing project :S"
1752697726,"sadness","KnoffspringMama","thanks so much for the discount code. looking forward to trying your pads out"
1964617034,"neutral","robersonj","@redefinition if only the weather would cooperate for us to get in the pool right now. It's been too cold all spring"
1751000063,"neutral","DaPrbmChild","@Rhispect LOL thx"
1753696241,"neutral","FarihahBegum","Off To Do Pilates Now! Tweet Y'all Soon!"
1695441005,"worry","SandraShowtime","@maxime68 i know! that's why i recommend it"
1752054182,"worry","claudiacabrera","@SuperwomanAK that is awesome!  spent the day studyin, chillin a lil b4 goin to bed, its slowly gettin colder in Paraguay, winter is comin"
1964089255,"neutral","HomeWhisperer","@mikeconaty i know the feeling."
1963522948,"neutral","Jennifer_10_25","I have now realized I am not cool enough to ever get a shout out from @trellthms  (this player will not be playing on! hahahah)"
1752505909,"happiness","tanmays","just woke up, having coffee, listening to Music, reading RSS...Sunday feels great"
1963300979,"happiness","Model_Ambriese","@meeshthebeast me and dee mack talking about your baby!  She's almost all grown up!"
1961105327,"worry","Michellevator","I'm going to miss the seniors so much!  Don't goo!"
1752644799,"surprise","twicullen","@aussiecynic it's been hectiv runny around after the women but goof  just making them both a surprise now"
1751036340,"relief","C_Carolyn","Whew.... finally home after putting in some hours in the lab. Watching Catch Me if You Can and eating cheese and grapes. Good night"
1960859442,"sadness","CassidyLovesYou","- me and my mom's cars were broken into.  I feel violated."
1965542523,"neutral","HaTheQueen1","grandma mode I dnt anything I just wanna lay here and watch tv"
1961258392,"worry","valesse","Drunkduck misspelled &quot;Buinne&quot; for the announcement of the twenty-fifth page. I'm very sad."
1965741554,"neutral","deadwinglullaby","@dr00ness I wasn't  I was with the bf at the time, and am now omw to class. What is this new Kaggra,?"
1960161991,"neutral","blueyes8279","after show at our house rocked! saying goodbye soon"
1957444251,"sadness","annzoo","@heavenlykevinly You go to sleeeeeeepz"
1960211675,"worry","BrookeDavis_x","don't want to go to work tonight"
1751851399,"relief","famousfollower","@SinnamonLove Yes we did!  Thank You!!"
1695411702,"fun","Miss_MariaS","@xeydna sounds good, the one I was too was also fun"
1752194762,"happiness","ForeverYours__","Just got home from dinner with my mommy and my new grandma. I'd rather be in Hollywood right now"
1694769517,"happiness","tresfon","Finally started Twittering.... got to keep up... So downgrade from full colour, pictures etc. to simple small sized text messages...."
1694221221,"relief","firecracker_sj","@CheeseIsYellow That's alright, I forgive you. As long as you don't ship harry/ron or harry/snape then we're cool. Mu otp is Sirius/remus"
1694530848,"neutral","candygallagher","On my way to the airport! Headed to NYC"
1695376717,"neutral","happyseaurchin","@thinksmith we need to talk  you are one step ahead... i know another two people who are also one step ahead"
1752474509,"neutral","Kalieeeee","@johnmaine John ohh, I like you. Like, Like-Like you.  Best show ever. &lt;3 the maine."
1694768796,"happiness","anemathilde","School -.- I'm arrange for the design of the blog to a friend! I think it's looks good  http://xoxoeternity.blogg.no/"
1956982449,"worry","DawnofOURnight","@itsgabbith at once haha.  poor aby still gets sore!"
1957764349,"worry","uglysarahsassy","cannot go, cannot refused to feel the pain"
1694880437,"happiness","Dogbook","Clive it's my birthday pat me  http://apps.facebook.com/dogbook/profile/view/6386106"
1753073319,"fun","safia_","@BrainiacSociety have fun at the viper room tomorrow night  i know the fam out there will be in attendance to support all of yall"
1958057754,"sadness","laurapatricklp","The doggy is sad  cheer up Jessie!"
1694237803,"fun","HatschePetsu","today Jon Doe plays at the Moho. ia m excited  itï¿½s gonna be funny.. but before i have to carry all the equipment and do the backline"
1962814932,"neutral","Kannartist","@vcha you should say mlia instead of fml  i hope you find it soon"
1694978647,"neutral","howdydaniel","Is going to school.  leave me stuff."
1695729853,"worry","PrettyPistachio","@modernemotive Done. Thank you"
1962141171,"neutral","barbie31088","@nick_carter The video is set to private"
1695620167,"happiness","Monicarrrr","@gfalcone601 hmmm toughie! haha you are so alike to tom with all these questions  xx"
1751717016,"happiness","captainpj","@loyaleagle good catch!  Thanks a bunch- have to put up a new widget."
1960331302,"fun","galleysmith","@simonschuster Celebrity sighting: Spongebobs here! #BEA09   LOL! Now I'm even more distraught I missed it"
1694813967,"neutral","blue_cupcakes","@chrismic That's the song I mean"
1751104354,"happiness","bitswitch","Yay! Bannerbomb for the Wii is finally out. I can run homebrew on my 4.0 Wii."
1751953790,"worry","cassienash","We are in the State of Cheese - YUM! Green, moo-cow pastures everywhere, and super friendly Lutheran's too"
1694108124,"sadness","eBlondie","it's raining here  i'm stuck inside working today so i'd probably be peed off if it was sunny outside, i'm now ok with the rain"
1960949980,"worry","nkidwell","I now know more than I ever wanted to know about the extinction of frogs"
1750893807,"sadness","mrradman","going to the lumberjack party"
1695409814,"neutral","OHMYDAYSitsHayz","@ddlovato check out my twitpic telling people to buy your album!  http://www.twitpic.com/4jhn7"
1695054988,"enthusiasm","JordanFo","About 60 again todayy yayy!!!"
1694567283,"neutral","LBOI","@logoholik a pleasure Bojan"
1694685171,"worry","nihaoheatherXX","@boburnham I'm sorry you're feeling bad, hope you get better soon... you know, if the plague doesn't getcha."
1753367164,"love","geeezeLouise","The frank black (and his wifey) show was aaaaaaaaaamazing  sd trip is made!"
1694257979,"neutral","allantaylor4","In bed with 2 girls"
1957301728,"worry","tabitha_","I'm so sleepy my head hurts.  gnite lovers! See ya in that am !"
1965423880,"worry","ligiagalvao","I have class tomorrow and tomorrow is Saturday, I hate having class Saturday"
1966180022,"neutral","kimber_leigh","@cakewrecks that same smell is wafting thru my grandparents house, papaw has the smoker going out back..we've got a long wait tho."
1752871232,"neutral","oasis1223","Might be in the middle of a perfect weekend..."
1751749430,"hate","angel9293","i blame you all!  got it??? good :p she better be in good condition 2! &lt;33 night"
1962746609,"sadness","GodsideKurt","Not good news  Time for an incredibly hard decision."
1694348035,"neutral","tactiktraining","Good Morning  please check out our new site, tactik is a new training company based in Warsaw Poland ! www.tactik.eu all the best from us!"
1964450798,"neutral","GucciLipgloss","@lipzs0juicy I was in the shower  sorrrrrryyy"
1753433100,"worry","DominaCaffeine","@NovaWildstar Erm yeah watch as it sways and collapses into the river below lol.  Next time you are here we shall have to drag you there"
1965927181,"neutral","tcollins","@hollingsworth yum. Do you do home delivery"
1695475920,"fun","nwmtngal","@clemchaz Thank you so much!  Have a fantastic day!"
1752870299,"neutral","Milliah16","Eating."
1696088633,"worry","shelbykatu","@kristalswan You're welcome! Cutie-pie kiddo.. in your picture btw  Love those shades!"
1961501082,"worry","Rooney100","wants to set up a coffee shop, but he has no money to do it"
1963793906,"worry","_ayoobeez","only an hour left with my iPod touch"
1694126213,"neutral","ChineseLearn","@dwood7396 Hi, I teach some Chinese lessons on youtube... Feel free to have a look  www.youtube.com/ChineseLearn"
1751539440,"sadness","aprildunford","@birdsall Sorry about that. I got behind on followers and am still catching up.  I follow folks that @ me (including you"
1694034727,"neutral","TheUrbanChiQ","Sweet dreams everyone! I am utterly exhausted!!! Nite nite!"
1966347996,"surprise","melijealous","Always I listen that song I start crying, It makes me remember moments with my friends at primary school"
1753156150,"happiness","JWCUDD","had a great night with some old friends...we're still &quot;home-town heroes&quot;....some things never change"
1964139665,"sadness","carolyninaus","Holidays are now over - not fair!!"
1752354088,"happiness","rebeccabari","great day/night with my gabberss"
1957138659,"worry","HGhost","Feels like im going to cough up a lung"
1962743903,"boredom","510boss","@starstruckfeie  i have no one to watch it with! ma peeps  are actually focused on their finals already!"
1753331881,"love","ddubscovergirl","@retrorewind ok, i believe you now and it was worth staying up for..joe macs version  i luv being covergirl..will luv it more after next 1"
1962812366,"worry","ether_radio","no phone call yet.. 20 minutes until I pluck up the courage. I WISH MY PHONE WOULD RING"
1957186277,"worry","Joannina","we can get a temporary tattoo. I would be totally sad if he died."
1695509548,"love","SasaLoves","busy at work. will be back loves!"
1695056626,"neutral","HandC_Fans","@danalar  Yeah, I posted it in the news blog yesterday."
1752796394,"happiness","High5Machine","(@CoxRocks) Ha, the lead singer gave me a high five and i got one of their guitar pics!"
1695475840,"fun","BenchmarkIT","@BrentO what about aPORKalype Now for the made for TV movie?"
1965015338,"worry","mars0905","wanna b marie antoinette, cos she had perfect hairdo, fab clothes, n tons of macarons.  Crappy day"
1957650618,"worry","Nessaspeaks","@wizofozgurl I think I'm going to be the only lame person to cry for Jay's last episode...lol... I wish I were able to go"
1962982779,"worry","matt_sawer","internet on trains is 100% awful!!!"
1963088580,"neutral","Gnauty","Just saw a dark burgundy Scion xB. That dark shade makes it look like a minivan because the shawdows of the lines and curves are lost."
1694146999,"happiness","noangelvfc","@flickstack hehe i will never thorw out these shoes  i'm listening to varsity fanclub surprise surprise  sway sway baby is awesome"
1753256260,"happiness","mizzlizwhizz","Morning everybody"
1958123187,"surprise","TheCheesyRiders","@sideone yeah, I much prefer tweetdeck but if you must have multiple accounts"
1960858748,"happiness","omgsean","getting cds ready for tour"
1753806179,"neutral","achitnis","@priyaflorence I'll say  Even I don't do Dominos anymore - I prefer Pizza Hut's crunchy fresh veggie pizzas"
1960134273,"worry","jasmineyql","Mad tired. But it's the hols! I miss chomp chomp terribly!"
1966228731,"neutral","onlyrob1402","Y!oi thay doi khi chung ta... thoi day!"
1963707664,"hate","STeFF722","Fuck the day flies when u got 3647 things to do and only 8 hours to do it in!!"
1957364986,"worry","azandiaMJBB","@lisisilveira   I sent my donation to #Eric and wanted to put the banner on, but my avatar disappeared when I tried ~"
1957555202,"worry","dayeee","@anttoekneeeeeee with 14mph winds!!"
1694311781,"love","Emyjay","@jambonboy good stuff, thanks"
1963474741,"enthusiasm","christank","@rachelgirl5 I can't go to the grocery store on an empty stomach. That's trouble! I wanna see ur show but not sure ill get to  let u kno"
1753256990,"fun","Wolfen13","@BrendaSimons do i wanna kno wat u mean by more than fine? Lol now i'm curious lol. I may have money by then  tis good too."
1960667125,"worry","Shardonay","@Mandelin Omg i'm on a one year work permit! Going home end of June...i'm really gna miss it   #canada"
1752699766,"happiness","designb","@jtimberlake  Thank you and Happy Mothers Day to your Mother also SNL tonight"
1752288883,"sadness","HOTMAMA15","HAPPY MOTHER DAY TO ALL THE MOTHER'S IN THE ENTIRE WORLD WE DESERVED A DAY JUST FOR US RIGHT..."
1963608766,"relief","Beautiful_Marie","With bff @love_chrissy22 glad she got that dog out of here lol my stomatch hurts"
1753548451,"relief","MelissaWOOF","@laurenwhispers Greenday are coming in December"
1961227039,"neutral","jhummrich","@wendilynnmakeup Good Morning! It's been a while since I've &quot;talked&quot; to you   - Keep up the awesome tweets."
1753696453,"happiness","ramdomthoughts","@sassij That's good to hear - morning"
1694571031,"neutral","WronneteBasabe","Just got back."
1962567220,"neutral","fixxatedstar","half of me wants to go to sleep, half of me dosen't. shoot. my other half is  dying of sleepiness"
1957445511,"neutral","craigyd","O and i have to wear a damn jacket today cos i didnt notice a mark on my shirt..."
1964599609,"sadness","MKCOL","@RobbieBarnes No Sky. Terrestrial analogue only"
1962001529,"neutral","ToniC813","@HypeDaGreat Oh ok. I&quot;m @ work so no playing for me til later  lol."
1694494799,"fun","wolfcat","@awrd but it is a good one"
1753216399,"love","mp3mad","@mileycyruuus Hi  You are such a babe. Want to hang? I love you ! xD"
1957574386,"worry","ByronJH","My bed had tha nerve 2 call my blackberry askin me where the hell I was.......looks like I gotta go ya'll  I'll c u in 3.5hours, after nap"
1963495610,"boredom","b3ni","Steve Aoki  sorry. May b nxt time."
1695164383,"happiness","NellBellz","Buenos Dias mundo de Twitter  eating b-fast and watching &quot;sex on fire&quot; video b4 I go to work !"
1753870135,"happiness","Mina_Secrets","@btillo Hehe ! Thanks for your advice  I choose the shoes, only three of them, so hard !!!"
1751396985,"happiness","maria4ya","celebrating being engaged for 1 year to the handsome @aaronmbaer!"
1964986815,"worry","JenniferLai7","@xoshayzers I'm sorry."
1961539670,"sadness","ntoyouricyblues","@pilarlovesyou  i love you. don't leave me!"
1964092130,"relief","mellisalamay","@Molltini ok. lol. i miss you too. i hope your cramps get better. i know how painful they can be."
1964239329,"worry","Ksaladbits","Dead gerbil"
1696218018,"neutral","TBBTFans","@TheRaj Happy Star Wars 2u2, from all at @tbbtfans"
1963574394,"hate","jpo612","This weather sucksss"
1963746242,"worry","bpagano12","four shots of novacaine in my mouth  my right cheek is totally numb, booo."
1957538752,"love","UltraSub","@IljaCoolen Thanks! Just used a therm to pry it out. Was like concrete! Blood and everything!  He's doing a lot better now. Thank god."
1694291427,"neutral","DannyGirlAlways","@kasey79 I got it"
1751502167,"enthusiasm","watersprite1307","@SeanScottPotter I'm watching girl movies all night! Great night for movie night"
1752157447,"love","cocoasaurus","The moon is sooooo pretty"
1695511468,"love","CalamityJen","@montelongo Hahaha! Is he snoring, too?"
1694181866,"happiness","kikabkika","ready to go to sleep... its too hot in my room, yey first time sleeping in that huge bed  excited!"
1963728948,"happiness","drealuvsyou","@kiieeeee yaaay for u cleaning ur room. I said hi to u the other day &amp; u didnt write me back"
1753499237,"surprise","ShinsPearl","@anjelfich yay! You're on twitter!"
1957588074,"neutral","LaylaNatalie","@zacktate  where u goin"
1694422308,"happiness","Bellocdk","yay, just got my stuff from rygegrej.dk  Perfect tastes like banana and apple"
1966125707,"sadness","kez","Going to bed watching a bit of qi. Wake up tomorrow to face the start of my last summer in bath. Bit gutted atm to be home"
1964012456,"love","katili","@wamarineangel awwwwww  *hugs*"
1965889704,"neutral","lacyscott","The Life Of A College Stay At Home Mom: Delay in the Bash  http://bit.ly/CnyhP"
1752617544,"neutral","minna3101","@vee71 Hey babe. how's Quest?"
1962908862,"relief","amymarie1001","@JosephHabedank was gonna DM you but it says you're not following me!    lol  after all I've done!  hahaha"
1961103202,"sadness","nurulatiracp","Got people don't let me skip sci pratical becos skola is impt and cannot waste my parents money.  Nt fair."
1694976577,"relief","jeplonge","getting ready for my first day at my new job"
1962458265,"sadness","SimplyModernWed","RAIN why must you come &quot;after&quot; I flat iron my hair? I have been rockin my curls for 3 weeks and today you decide to come out. not nice!"
1963603381,"worry","jamespyles","@shadowcall I'm sorry to hear that."
1752052584,"neutral","lamerhui","having Bigi &amp; Tokyo Fashion Spree tmr  Check out SIH web ^____^"
1962723206,"fun","Kansasjhawk13","I just love when all my little brothers friends come over"
1960203449,"sadness","FenixWings","@lewace11 that sucks man"
1962134732,"neutral","JaredRR","I need more twitter friends. I'm checking this far too often and find nothing new"
1753650378,"happiness","ElodieMoreels","@LeMonjat Hehe, funny (the midget thing) ! Cheer up Alex, and wave from below  Is it that you are in Germany right now? .. or in Spain? ;D"
1694385479,"happiness","ifuseekamyjason","I'm still up! Thank you all for praying (: AHAHAHA! I'm watching Britney: For the Record until school. Today should be a good day"
1694667542,"sadness","divxdownloads","is excited to be visited by her twin and best friend! dinner, star gazing, and a movie!   // cool http://gykd.net"
1753484206,"love","justineainsbury","DIVERSITY DIVERSITY DIVERSITY TODAYYYYYY!!!!!!!!!!!!!"
1966167063,"sadness","realjenine","@RIngram08 glad u feel like cooking I'm so tired"
1966272724,"empty","MeganToscano","lotsa water. it's already dark out"
1965648652,"love","xxXmanuXxx","maybe someday. i lova ya, friends!! my computer sucks  listening to coldplay&lt;3 tomorrow meet my bbff"
1751503004,"enthusiasm","erickanicole728","@LauraJames3 I crochet Laura. Simple stitches...I can make a mean afgan!"
1752051764,"worry","lucas_robb","@stefangilbert thank you"
1695924928,"neutral","sebastianrocks","@IBGPN noboby's behind. I think I lead with $14,8 so far"
